time (ms),grandi (cai),time (ms),grandi (cass),time (ms),grandi (cad)
931.9,8.92E-05,931.9,0.000114004,931.9,0.000189067
932,8.92E-05,932,0.000114002,932,0.000189066
932.1,8.92E-05,932.1,0.000114,932.1,0.000189065
932.2,8.92E-05,932.2,0.000113999,932.2,0.000189064
932.3,8.92E-05,932.3,0.000113997,932.3,0.000189063
932.4,8.92E-05,932.4,0.000113995,932.4,0.000189061
932.5,8.92E-05,932.5,0.000113994,932.5,0.00018906
932.6,8.92E-05,932.6,0.000113992,932.6,0.000189059
932.7,8.92E-05,932.7,0.00011399,932.7,0.000189058
932.8,8.92E-05,932.8,0.000113988,932.8,0.000189057
932.9,8.92E-05,932.9,0.000113987,932.9,0.000189056
933,8.92E-05,933,0.000113985,933,0.000189055
933.1,8.92E-05,933.1,0.000113983,933.1,0.000189054
933.2,8.92E-05,933.2,0.000113982,933.2,0.000189053
933.3,8.92E-05,933.3,0.00011398,933.3,0.000189051
933.4,8.92E-05,933.4,0.000113978,933.4,0.00018905
933.5,8.92E-05,933.5,0.000113976,933.5,0.000189049
933.6,8.92E-05,933.6,0.000113975,933.6,0.000189048
933.7,8.92E-05,933.7,0.000113973,933.7,0.000189047
933.8,8.92E-05,933.8,0.000113971,933.8,0.000189046
933.9,8.92E-05,933.9,0.00011397,933.9,0.000189045
934,8.92E-05,934,0.000113968,934,0.000189044
934.1,8.92E-05,934.1,0.000113966,934.1,0.000189043
934.2,8.92E-05,934.2,0.000113965,934.2,0.000189042
934.3,8.92E-05,934.3,0.000113963,934.3,0.00018904
934.4,8.92E-05,934.4,0.000113961,934.4,0.000189039
934.5,8.92E-05,934.5,0.000113959,934.5,0.000189038
934.6,8.92E-05,934.6,0.000113958,934.6,0.000189037
934.7,8.92E-05,934.7,0.000113956,934.7,0.000189036
934.8,8.92E-05,934.8,0.000113954,934.8,0.000189035
934.9,8.92E-05,934.9,0.000113953,934.9,0.000189034
935,8.92E-05,935,0.000113951,935,0.000189033
935.1,8.92E-05,935.1,0.000113949,935.1,0.000189032
935.2,8.91E-05,935.2,0.000113948,935.2,0.000189031
935.3,8.91E-05,935.3,0.000113946,935.3,0.000189029
935.4,8.91E-05,935.4,0.000113944,935.4,0.000189028
935.5,8.91E-05,935.5,0.000113942,935.5,0.000189027
935.6,8.91E-05,935.6,0.000113941,935.6,0.000189026
935.7,8.91E-05,935.7,0.000113939,935.7,0.000189025
935.8,8.91E-05,935.8,0.000113937,935.8,0.000189024
935.9,8.91E-05,935.9,0.000113936,935.9,0.000189023
936,8.91E-05,936,0.000113934,936,0.000189022
936.1,8.91E-05,936.1,0.000113932,936.1,0.000189021
936.2,8.91E-05,936.2,0.000113931,936.2,0.00018902
936.3,8.91E-05,936.3,0.000113929,936.3,0.000189019
936.4,8.91E-05,936.4,0.000113927,936.4,0.000189017
936.5,8.91E-05,936.5,0.000113926,936.5,0.000189016
936.6,8.91E-05,936.6,0.000113924,936.6,0.000189015
936.7,8.91E-05,936.7,0.000113922,936.7,0.000189014
936.8,8.91E-05,936.8,0.00011392,936.8,0.000189013
936.9,8.91E-05,936.9,0.000113919,936.9,0.000189012
937,8.91E-05,937,0.000113917,937,0.000189011
937.1,8.91E-05,937.1,0.000113915,937.1,0.00018901
937.2,8.91E-05,937.2,0.000113914,937.2,0.000189009
937.3,8.91E-05,937.3,0.000113912,937.3,0.000189008
937.4,8.91E-05,937.4,0.00011391,937.4,0.000189007
937.5,8.91E-05,937.5,0.000113909,937.5,0.000189006
937.6,8.91E-05,937.6,0.000113907,937.6,0.000189004
937.7,8.91E-05,937.7,0.000113905,937.7,0.000189003
937.8,8.91E-05,937.8,0.000113904,937.8,0.000189002
937.9,8.91E-05,937.9,0.000113902,937.9,0.000189001
938,8.91E-05,938,0.0001139,938,0.000189
938.1,8.91E-05,938.1,0.000113899,938.1,0.000188999
938.2,8.91E-05,938.2,0.000113897,938.2,0.000188998
938.3,8.91E-05,938.3,0.000113895,938.3,0.000188997
938.4,8.91E-05,938.4,0.000113894,938.4,0.000188996
938.5,8.91E-05,938.5,0.000113892,938.5,0.000188995
938.6,8.91E-05,938.6,0.00011389,938.6,0.000188994
938.7,8.91E-05,938.7,0.000113889,938.7,0.000188993
938.8,8.91E-05,938.8,0.000113887,938.8,0.000188991
938.9,8.91E-05,938.9,0.000113885,938.9,0.00018899
939,8.91E-05,939,0.000113884,939,0.000188989
939.1,8.91E-05,939.1,0.000113882,939.1,0.000188988
939.2,8.91E-05,939.2,0.00011388,939.2,0.000188987
939.3,8.91E-05,939.3,0.000113879,939.3,0.000188986
939.4,8.91E-05,939.4,0.000113877,939.4,0.000188985
939.5,8.91E-05,939.5,0.000113875,939.5,0.000188984
939.6,8.91E-05,939.6,0.000113874,939.6,0.000188983
939.7,8.91E-05,939.7,0.000113872,939.7,0.000188982
939.8,8.91E-05,939.8,0.00011387,939.8,0.000188981
939.9,8.91E-05,939.9,0.000113869,939.9,0.00018898
940,8.91E-05,940,0.000113867,940,0.000188979
940.1,8.91E-05,940.1,0.000113865,940.1,0.000188978
940.2,8.91E-05,940.2,0.000113864,940.2,0.000188976
940.3,8.91E-05,940.3,0.000113862,940.3,0.000188975
940.4,8.91E-05,940.4,0.00011386,940.4,0.000188974
940.5,8.91E-05,940.5,0.000113859,940.5,0.000188973
940.6,8.91E-05,940.6,0.000113857,940.6,0.000188972
940.7,8.91E-05,940.7,0.000113855,940.7,0.000188971
940.8,8.91E-05,940.8,0.000113854,940.8,0.00018897
940.9,8.91E-05,940.9,0.000113852,940.9,0.000188969
941,8.91E-05,941,0.000113851,941,0.000188968
941.1,8.91E-05,941.1,0.000113849,941.1,0.000188967
941.2,8.91E-05,941.2,0.000113847,941.2,0.000188966
941.3,8.91E-05,941.3,0.000113846,941.3,0.000188965
941.4,8.91E-05,941.4,0.000113844,941.4,0.000188964
941.5,8.91E-05,941.5,0.000113842,941.5,0.000188963
941.6,8.91E-05,941.6,0.000113841,941.6,0.000188962
941.7,8.91E-05,941.7,0.000113839,941.7,0.000188961
941.8,8.91E-05,941.8,0.000113837,941.8,0.000188959
941.9,8.91E-05,941.9,0.000113836,941.9,0.000188958
942,8.91E-05,942,0.000113834,942,0.000188957
942.1,8.91E-05,942.1,0.000113832,942.1,0.000188956
942.2,8.91E-05,942.2,0.000113831,942.2,0.000188955
942.3,8.91E-05,942.3,0.000113829,942.3,0.000188954
942.4,8.91E-05,942.4,0.000113828,942.4,0.000188953
942.5,8.91E-05,942.5,0.000113826,942.5,0.000188952
942.6,8.91E-05,942.6,0.000113824,942.6,0.000188951
942.7,8.91E-05,942.7,0.000113823,942.7,0.00018895
942.8,8.91E-05,942.8,0.000113821,942.8,0.000188949
942.9,8.91E-05,942.9,0.000113819,942.9,0.000188948
943,8.91E-05,943,0.000113818,943,0.000188947
943.1,8.91E-05,943.1,0.000113816,943.1,0.000188946
943.2,8.91E-05,943.2,0.000113814,943.2,0.000188945
943.3,8.91E-05,943.3,0.000113813,943.3,0.000188944
943.4,8.91E-05,943.4,0.000113811,943.4,0.000188943
943.5,8.91E-05,943.5,0.00011381,943.5,0.000188942
943.6,8.91E-05,943.6,0.000113808,943.6,0.00018894
943.7,8.91E-05,943.7,0.000113806,943.7,0.000188939
943.8,8.91E-05,943.8,0.000113805,943.8,0.000188938
943.9,8.91E-05,943.9,0.000113803,943.9,0.000188937
944,8.91E-05,944,0.000113801,944,0.000188936
944.1,8.91E-05,944.1,0.0001138,944.1,0.000188935
944.2,8.91E-05,944.2,0.000113798,944.2,0.000188934
944.3,8.91E-05,944.3,0.000113797,944.3,0.000188933
944.4,8.91E-05,944.4,0.000113795,944.4,0.000188932
944.5,8.91E-05,944.5,0.000113793,944.5,0.000188931
944.6,8.91E-05,944.6,0.000113792,944.6,0.00018893
944.7,8.91E-05,944.7,0.00011379,944.7,0.000188929
944.8,8.91E-05,944.8,0.000113789,944.8,0.000188928
944.9,8.90E-05,944.9,0.000113787,944.9,0.000188927
945,8.90E-05,945,0.000113785,945,0.000188926
945.1,8.90E-05,945.1,0.000113784,945.1,0.000188925
945.2,8.90E-05,945.2,0.000113782,945.2,0.000188924
945.3,8.90E-05,945.3,0.00011378,945.3,0.000188923
945.4,8.90E-05,945.4,0.000113779,945.4,0.000188922
945.5,8.90E-05,945.5,0.000113777,945.5,0.000188921
945.6,8.90E-05,945.6,0.000113776,945.6,0.00018892
945.7,8.90E-05,945.7,0.000113774,945.7,0.000188919
945.8,8.90E-05,945.8,0.000113772,945.8,0.000188917
945.9,8.90E-05,945.9,0.000113771,945.9,0.000188916
946,8.90E-05,946,0.000113769,946,0.000188915
946.1,8.90E-05,946.1,0.000113768,946.1,0.000188914
946.2,8.90E-05,946.2,0.000113766,946.2,0.000188913
946.3,8.90E-05,946.3,0.000113764,946.3,0.000188912
946.4,8.90E-05,946.4,0.000113763,946.4,0.000188911
946.5,8.90E-05,946.5,0.000113761,946.5,0.00018891
946.6,8.90E-05,946.6,0.00011376,946.6,0.000188909
946.7,8.90E-05,946.7,0.000113758,946.7,0.000188908
946.8,8.90E-05,946.8,0.000113756,946.8,0.000188907
946.9,8.90E-05,946.9,0.000113755,946.9,0.000188906
947,8.90E-05,947,0.000113753,947,0.000188905
947.1,8.90E-05,947.1,0.000113752,947.1,0.000188904
947.2,8.90E-05,947.2,0.00011375,947.2,0.000188903
947.3,8.90E-05,947.3,0.000113748,947.3,0.000188902
947.4,8.90E-05,947.4,0.000113747,947.4,0.000188901
947.5,8.90E-05,947.5,0.000113745,947.5,0.0001889
947.6,8.90E-05,947.6,0.000113744,947.6,0.000188899
947.7,8.90E-05,947.7,0.000113742,947.7,0.000188898
947.8,8.90E-05,947.8,0.00011374,947.8,0.000188897
947.9,8.90E-05,947.9,0.000113739,947.9,0.000188896
948,8.90E-05,948,0.000113737,948,0.000188895
948.1,8.90E-05,948.1,0.000113736,948.1,0.000188894
948.2,8.90E-05,948.2,0.000113734,948.2,0.000188893
948.3,8.90E-05,948.3,0.000113732,948.3,0.000188892
948.4,8.90E-05,948.4,0.000113731,948.4,0.000188891
948.5,8.90E-05,948.5,0.000113729,948.5,0.00018889
948.6,8.90E-05,948.6,0.000113728,948.6,0.000188889
948.7,8.90E-05,948.7,0.000113726,948.7,0.000188888
948.8,8.90E-05,948.8,0.000113724,948.8,0.000188887
948.9,8.90E-05,948.9,0.000113723,948.9,0.000188886
949,8.90E-05,949,0.000113721,949,0.000188884
949.1,8.90E-05,949.1,0.00011372,949.1,0.000188883
949.2,8.90E-05,949.2,0.000113718,949.2,0.000188882
949.3,8.90E-05,949.3,0.000113717,949.3,0.000188881
949.4,8.90E-05,949.4,0.000113715,949.4,0.00018888
949.5,8.90E-05,949.5,0.000113713,949.5,0.000188879
949.6,8.90E-05,949.6,0.000113712,949.6,0.000188878
949.7,8.90E-05,949.7,0.00011371,949.7,0.000188877
949.8,8.90E-05,949.8,0.000113709,949.8,0.000188876
949.9,8.90E-05,949.9,0.000113707,949.9,0.000188875
950,8.90E-05,950,0.000113705,950,0.000188874
950.1,8.90E-05,950.1,0.000113704,950.1,0.000188873
950.2,8.90E-05,950.2,0.000113702,950.2,0.000188872
950.3,8.90E-05,950.3,0.000113701,950.3,0.000188871
950.4,8.90E-05,950.4,0.000113699,950.4,0.00018887
950.5,8.90E-05,950.5,0.000113698,950.5,0.000188869
950.6,8.90E-05,950.6,0.000113696,950.6,0.000188868
950.7,8.90E-05,950.7,0.000113694,950.7,0.000188867
950.8,8.90E-05,950.8,0.000113693,950.8,0.000188866
950.9,8.90E-05,950.9,0.000113691,950.9,0.000188865
951,8.90E-05,951,0.00011369,951,0.000188864
951.1,8.90E-05,951.1,0.000113688,951.1,0.000188863
951.2,8.90E-05,951.2,0.000113687,951.2,0.000188862
951.3,8.90E-05,951.3,0.000113685,951.3,0.000188861
951.4,8.90E-05,951.4,0.000113683,951.4,0.00018886
951.5,8.90E-05,951.5,0.000113682,951.5,0.000188859
951.6,8.90E-05,951.6,0.00011368,951.6,0.000188858
951.7,8.90E-05,951.7,0.000113679,951.7,0.000188857
951.8,8.90E-05,951.8,0.000113677,951.8,0.000188856
951.9,8.90E-05,951.9,0.000113676,951.9,0.000188855
952,8.90E-05,952,0.000113674,952,0.000188854
952.1,8.90E-05,952.1,0.000113673,952.1,0.000188853
952.2,8.90E-05,952.2,0.000113671,952.2,0.000188852
952.3,8.90E-05,952.3,0.000113669,952.3,0.000188851
952.4,8.90E-05,952.4,0.000113668,952.4,0.00018885
952.5,8.90E-05,952.5,0.000113666,952.5,0.000188849
952.6,8.90E-05,952.6,0.000113665,952.6,0.000188848
952.7,8.90E-05,952.7,0.000113663,952.7,0.000188847
952.8,8.90E-05,952.8,0.000113662,952.8,0.000188846
952.9,8.90E-05,952.9,0.00011366,952.9,0.000188845
953,8.90E-05,953,0.000113659,953,0.000188844
953.1,8.90E-05,953.1,0.000113657,953.1,0.000188843
953.2,8.90E-05,953.2,0.000113655,953.2,0.000188842
953.3,8.90E-05,953.3,0.000113654,953.3,0.000188841
953.4,8.90E-05,953.4,0.000113652,953.4,0.00018884
953.5,8.90E-05,953.5,0.000113651,953.5,0.000188839
953.6,8.90E-05,953.6,0.000113649,953.6,0.000188838
953.7,8.90E-05,953.7,0.000113648,953.7,0.000188837
953.8,8.90E-05,953.8,0.000113646,953.8,0.000188836
953.9,8.90E-05,953.9,0.000113645,953.9,0.000188835
954,8.90E-05,954,0.000113643,954,0.000188834
954.1,8.90E-05,954.1,0.000113641,954.1,0.000188833
954.2,8.90E-05,954.2,0.00011364,954.2,0.000188832
954.3,8.90E-05,954.3,0.000113638,954.3,0.000188831
954.4,8.90E-05,954.4,0.000113637,954.4,0.00018883
954.5,8.90E-05,954.5,0.000113635,954.5,0.000188829
954.6,8.90E-05,954.6,0.000113634,954.6,0.000188828
954.7,8.90E-05,954.7,0.000113632,954.7,0.000188827
954.8,8.90E-05,954.8,0.000113631,954.8,0.000188826
954.9,8.90E-05,954.9,0.000113629,954.9,0.000188825
955,8.90E-05,955,0.000113628,955,0.000188824
955.1,8.90E-05,955.1,0.000113626,955.1,0.000188823
955.2,8.89E-05,955.2,0.000113625,955.2,0.000188822
955.3,8.89E-05,955.3,0.000113623,955.3,0.000188821
955.4,8.89E-05,955.4,0.000113621,955.4,0.00018882
955.5,8.89E-05,955.5,0.00011362,955.5,0.000188819
955.6,8.89E-05,955.6,0.000113618,955.6,0.000188818
955.7,8.89E-05,955.7,0.000113617,955.7,0.000188817
955.8,8.89E-05,955.8,0.000113615,955.8,0.000188816
955.9,8.89E-05,955.9,0.000113614,955.9,0.000188815
956,8.89E-05,956,0.000113612,956,0.000188814
956.1,8.89E-05,956.1,0.000113611,956.1,0.000188813
956.2,8.89E-05,956.2,0.000113609,956.2,0.000188812
956.3,8.89E-05,956.3,0.000113608,956.3,0.000188811
956.4,8.89E-05,956.4,0.000113606,956.4,0.00018881
956.5,8.89E-05,956.5,0.000113605,956.5,0.000188809
956.6,8.89E-05,956.6,0.000113603,956.6,0.000188808
956.7,8.89E-05,956.7,0.000113602,956.7,0.000188807
956.8,8.89E-05,956.8,0.0001136,956.8,0.000188806
956.9,8.89E-05,956.9,0.000113599,956.9,0.000188805
957,8.89E-05,957,0.000113597,957,0.000188804
957.1,8.89E-05,957.1,0.000113595,957.1,0.000188803
957.2,8.89E-05,957.2,0.000113594,957.2,0.000188802
957.3,8.89E-05,957.3,0.000113592,957.3,0.000188801
957.4,8.89E-05,957.4,0.000113591,957.4,0.0001888
957.5,8.89E-05,957.5,0.000113589,957.5,0.000188799
957.6,8.89E-05,957.6,0.000113588,957.6,0.000188798
957.7,8.89E-05,957.7,0.000113586,957.7,0.000188797
957.8,8.89E-05,957.8,0.000113585,957.8,0.000188796
957.9,8.89E-05,957.9,0.000113583,957.9,0.000188796
958,8.89E-05,958,0.000113582,958,0.000188795
958.1,8.89E-05,958.1,0.00011358,958.1,0.000188794
958.2,8.89E-05,958.2,0.000113579,958.2,0.000188793
958.3,8.89E-05,958.3,0.000113577,958.3,0.000188792
958.4,8.89E-05,958.4,0.000113576,958.4,0.000188791
958.5,8.89E-05,958.5,0.000113574,958.5,0.00018879
958.6,8.89E-05,958.6,0.000113573,958.6,0.000188789
958.7,8.89E-05,958.7,0.000113571,958.7,0.000188788
958.8,8.89E-05,958.8,0.00011357,958.8,0.000188787
958.9,8.89E-05,958.9,0.000113568,958.9,0.000188786
959,8.89E-05,959,0.000113567,959,0.000188785
959.1,8.89E-05,959.1,0.000113565,959.1,0.000188784
959.2,8.89E-05,959.2,0.000113564,959.2,0.000188783
959.3,8.89E-05,959.3,0.000113562,959.3,0.000188782
959.4,8.89E-05,959.4,0.000113561,959.4,0.000188781
959.5,8.89E-05,959.5,0.000113559,959.5,0.00018878
959.6,8.89E-05,959.6,0.000113558,959.6,0.000188779
959.7,8.89E-05,959.7,0.000113556,959.7,0.000188778
959.8,8.89E-05,959.8,0.000113555,959.8,0.000188777
959.9,8.89E-05,959.9,0.000113553,959.9,0.000188776
960,8.89E-05,960,0.000113552,960,0.000188775
960.1,8.89E-05,960.1,0.00011355,960.1,0.000188774
960.2,8.89E-05,960.2,0.000113549,960.2,0.000188773
960.3,8.89E-05,960.3,0.000113547,960.3,0.000188772
960.4,8.89E-05,960.4,0.000113546,960.4,0.000188771
960.5,8.89E-05,960.5,0.000113544,960.5,0.00018877
960.6,8.89E-05,960.6,0.000113543,960.6,0.000188769
960.7,8.89E-05,960.7,0.000113541,960.7,0.000188768
960.8,8.89E-05,960.8,0.00011354,960.8,0.000188767
960.9,8.89E-05,960.9,0.000113538,960.9,0.000188766
961,8.89E-05,961,0.000113537,961,0.000188765
961.1,8.89E-05,961.1,0.000113535,961.1,0.000188764
961.2,8.89E-05,961.2,0.000113534,961.2,0.000188764
961.3,8.89E-05,961.3,0.000113532,961.3,0.000188763
961.4,8.89E-05,961.4,0.000113531,961.4,0.000188762
961.5,8.89E-05,961.5,0.000113529,961.5,0.000188761
961.6,8.89E-05,961.6,0.000113528,961.6,0.00018876
961.7,8.89E-05,961.7,0.000113526,961.7,0.000188759
961.8,8.89E-05,961.8,0.000113525,961.8,0.000188758
961.9,8.89E-05,961.9,0.000113523,961.9,0.000188757
962,8.89E-05,962,0.000113522,962,0.000188756
962.1,8.89E-05,962.1,0.00011352,962.1,0.000188755
962.2,8.89E-05,962.2,0.000113519,962.2,0.000188754
962.3,8.89E-05,962.3,0.000113517,962.3,0.000188753
962.4,8.89E-05,962.4,0.000113516,962.4,0.000188752
962.5,8.89E-05,962.5,0.000113514,962.5,0.000188751
962.6,8.89E-05,962.6,0.000113513,962.6,0.00018875
962.7,8.89E-05,962.7,0.000113511,962.7,0.000188749
962.8,8.89E-05,962.8,0.00011351,962.8,0.000188748
962.9,8.89E-05,962.9,0.000113508,962.9,0.000188747
963,8.89E-05,963,0.000113507,963,0.000188746
963.1,8.89E-05,963.1,0.000113506,963.1,0.000188745
963.2,8.89E-05,963.2,0.000113504,963.2,0.000188744
963.3,8.89E-05,963.3,0.000113503,963.3,0.000188743
963.4,8.89E-05,963.4,0.000113501,963.4,0.000188742
963.5,8.89E-05,963.5,0.0001135,963.5,0.000188742
963.6,8.89E-05,963.6,0.000113498,963.6,0.000188741
963.7,8.89E-05,963.7,0.000113497,963.7,0.00018874
963.8,8.89E-05,963.8,0.000113495,963.8,0.000188739
963.9,8.89E-05,963.9,0.000113494,963.9,0.000188738
964,8.89E-05,964,0.000113492,964,0.000188737
964.1,8.89E-05,964.1,0.000113491,964.1,0.000188736
964.2,8.89E-05,964.2,0.000113489,964.2,0.000188735
964.3,8.89E-05,964.3,0.000113488,964.3,0.000188734
964.4,8.89E-05,964.4,0.000113486,964.4,0.000188733
964.5,8.89E-05,964.5,0.000113485,964.5,0.000188732
964.6,8.89E-05,964.6,0.000113483,964.6,0.000188731
964.7,8.89E-05,964.7,0.000113482,964.7,0.00018873
964.8,8.89E-05,964.8,0.000113481,964.8,0.000188729
964.9,8.89E-05,964.9,0.000113479,964.9,0.000188728
965,8.89E-05,965,0.000113478,965,0.000188727
965.1,8.89E-05,965.1,0.000113476,965.1,0.000188726
965.2,8.89E-05,965.2,0.000113475,965.2,0.000188725
965.3,8.89E-05,965.3,0.000113473,965.3,0.000188725
965.4,8.89E-05,965.4,0.000113472,965.4,0.000188724
965.5,8.89E-05,965.5,0.00011347,965.5,0.000188723
965.6,8.89E-05,965.6,0.000113469,965.6,0.000188722
965.7,8.89E-05,965.7,0.000113467,965.7,0.000188721
965.8,8.89E-05,965.8,0.000113466,965.8,0.00018872
965.9,8.89E-05,965.9,0.000113464,965.9,0.000188719
966,8.88E-05,966,0.000113463,966,0.000188718
966.1,8.88E-05,966.1,0.000113462,966.1,0.000188717
966.2,8.88E-05,966.2,0.00011346,966.2,0.000188716
966.3,8.88E-05,966.3,0.000113459,966.3,0.000188715
966.4,8.88E-05,966.4,0.000113457,966.4,0.000188714
966.5,8.88E-05,966.5,0.000113456,966.5,0.000188713
966.6,8.88E-05,966.6,0.000113454,966.6,0.000188712
966.7,8.88E-05,966.7,0.000113453,966.7,0.000188711
966.8,8.88E-05,966.8,0.000113451,966.8,0.00018871
966.9,8.88E-05,966.9,0.00011345,966.9,0.00018871
967,8.88E-05,967,0.000113448,967,0.000188709
967.1,8.88E-05,967.1,0.000113447,967.1,0.000188708
967.2,8.88E-05,967.2,0.000113446,967.2,0.000188707
967.3,8.88E-05,967.3,0.000113444,967.3,0.000188706
967.4,8.88E-05,967.4,0.000113443,967.4,0.000188705
967.5,8.88E-05,967.5,0.000113441,967.5,0.000188704
967.6,8.88E-05,967.6,0.00011344,967.6,0.000188703
967.7,8.88E-05,967.7,0.000113438,967.7,0.000188702
967.8,8.88E-05,967.8,0.000113437,967.8,0.000188701
967.9,8.88E-05,967.9,0.000113435,967.9,0.0001887
968,8.88E-05,968,0.000113434,968,0.000188699
968.1,8.88E-05,968.1,0.000113433,968.1,0.000188698
968.2,8.88E-05,968.2,0.000113431,968.2,0.000188697
968.3,8.88E-05,968.3,0.00011343,968.3,0.000188696
968.4,8.88E-05,968.4,0.000113428,968.4,0.000188696
968.5,8.88E-05,968.5,0.000113427,968.5,0.000188695
968.6,8.88E-05,968.6,0.000113425,968.6,0.000188694
968.7,8.88E-05,968.7,0.000113424,968.7,0.000188693
968.8,8.88E-05,968.8,0.000113422,968.8,0.000188692
968.9,8.88E-05,968.9,0.000113421,968.9,0.000188691
969,8.88E-05,969,0.00011342,969,0.00018869
969.1,8.88E-05,969.1,0.000113418,969.1,0.000188689
969.2,8.88E-05,969.2,0.000113417,969.2,0.000188688
969.3,8.88E-05,969.3,0.000113415,969.3,0.000188687
969.4,8.88E-05,969.4,0.000113414,969.4,0.000188686
969.5,8.88E-05,969.5,0.000113412,969.5,0.000188685
969.6,8.88E-05,969.6,0.000113411,969.6,0.000188684
969.7,8.88E-05,969.7,0.00011341,969.7,0.000188684
969.8,8.88E-05,969.8,0.000113408,969.8,0.000188683
969.9,8.88E-05,969.9,0.000113407,969.9,0.000188682
970,8.88E-05,970,0.000113405,970,0.000188681
970.1,8.88E-05,970.1,0.000113404,970.1,0.00018868
970.2,8.88E-05,970.2,0.000113402,970.2,0.000188679
970.3,8.88E-05,970.3,0.000113401,970.3,0.000188678
970.4,8.88E-05,970.4,0.0001134,970.4,0.000188677
970.5,8.88E-05,970.5,0.000113398,970.5,0.000188676
970.6,8.88E-05,970.6,0.000113397,970.6,0.000188675
970.7,8.88E-05,970.7,0.000113395,970.7,0.000188674
970.8,8.88E-05,970.8,0.000113394,970.8,0.000188673
970.9,8.88E-05,970.9,0.000113392,970.9,0.000188673
971,8.88E-05,971,0.000113391,971,0.000188672
971.1,8.88E-05,971.1,0.00011339,971.1,0.000188671
971.2,8.88E-05,971.2,0.000113388,971.2,0.00018867
971.3,8.88E-05,971.3,0.000113387,971.3,0.000188669
971.4,8.88E-05,971.4,0.000113385,971.4,0.000188668
971.5,8.88E-05,971.5,0.000113384,971.5,0.000188667
971.6,8.88E-05,971.6,0.000113383,971.6,0.000188666
971.7,8.88E-05,971.7,0.000113381,971.7,0.000188665
971.8,8.88E-05,971.8,0.00011338,971.8,0.000188664
971.9,8.88E-05,971.9,0.000113378,971.9,0.000188663
972,8.88E-05,972,0.000113377,972,0.000188662
972.1,8.88E-05,972.1,0.000113375,972.1,0.000188662
972.2,8.88E-05,972.2,0.000113374,972.2,0.000188661
972.3,8.88E-05,972.3,0.000113373,972.3,0.00018866
972.4,8.88E-05,972.4,0.000113371,972.4,0.000188659
972.5,8.88E-05,972.5,0.00011337,972.5,0.000188658
972.6,8.88E-05,972.6,0.000113368,972.6,0.000188657
972.7,8.88E-05,972.7,0.000113367,972.7,0.000188656
972.8,8.88E-05,972.8,0.000113366,972.8,0.000188655
972.9,8.88E-05,972.9,0.000113364,972.9,0.000188654
973,8.88E-05,973,0.000113363,973,0.000188653
973.1,8.88E-05,973.1,0.000113361,973.1,0.000188653
973.2,8.88E-05,973.2,0.00011336,973.2,0.000188652
973.3,8.88E-05,973.3,0.000113359,973.3,0.000188651
973.4,8.88E-05,973.4,0.000113357,973.4,0.00018865
973.5,8.88E-05,973.5,0.000113356,973.5,0.000188649
973.6,8.88E-05,973.6,0.000113354,973.6,0.000188648
973.7,8.88E-05,973.7,0.000113353,973.7,0.000188647
973.8,8.88E-05,973.8,0.000113352,973.8,0.000188646
973.9,8.88E-05,973.9,0.00011335,973.9,0.000188645
974,8.88E-05,974,0.000113349,974,0.000188644
974.1,8.88E-05,974.1,0.000113347,974.1,0.000188643
974.2,8.88E-05,974.2,0.000113346,974.2,0.000188643
974.3,8.88E-05,974.3,0.000113345,974.3,0.000188642
974.4,8.88E-05,974.4,0.000113343,974.4,0.000188641
974.5,8.88E-05,974.5,0.000113342,974.5,0.00018864
974.6,8.88E-05,974.6,0.00011334,974.6,0.000188639
974.7,8.88E-05,974.7,0.000113339,974.7,0.000188638
974.8,8.88E-05,974.8,0.000113338,974.8,0.000188637
974.9,8.88E-05,974.9,0.000113336,974.9,0.000188636
975,8.88E-05,975,0.000113335,975,0.000188635
975.1,8.88E-05,975.1,0.000113333,975.1,0.000188634
975.2,8.88E-05,975.2,0.000113332,975.2,0.000188634
975.3,8.88E-05,975.3,0.000113331,975.3,0.000188633
975.4,8.88E-05,975.4,0.000113329,975.4,0.000188632
975.5,8.88E-05,975.5,0.000113328,975.5,0.000188631
975.6,8.88E-05,975.6,0.000113326,975.6,0.00018863
